STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_shp,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_acs,total_population,total_commuters,public_transit_commuters,drove_alone,carpooled,worked_from_home,travel_time_total,commute_60_to_89_min,commute_90_plus_min,median_household_income,total_households_vehicles,zero_vehicle_households,total_pop_race,white_non_hispanic,black,asian,hispanic_latino,state,county,tract,county_name,area_sq_km,transit_mode_share,zero_vehicle_pct,long_commute_pct,pop_density,stop_count,agencies_serving,pct_area_covered_800m,dist_to_nearest_bart_m,stop_density_per_sq_km,avg_stop_departures_per_day
06,097,153202,06097153202,1532.02,Census Tract 1532.02,G5020,S,9740361,0,+38.3820955,-122.7284091,Census Tract 1532.02; Sonoma County; California,3299,1414,0,1165,137,0,1377,53,104,69592,1112,62,3299,1018,5,170,1924,6,97,153202,Sonoma,9.740360844947663,0.0,0.05575539568345324,0.11103253182461104,338.6938176639724,0,0,0.0,59411.20017766295,0.0,0.0
06,097,151406,06097151406,1514.06,Census Tract 1514.06,G5020,S,1737003,0,+38.4187838,-122.7104093,Census Tract 1514.06; Sonoma County; California,2963,1471,66,1042,250,43,1436,52,39,50417,1403,109,2963,1553,47,124,1062,6,97,151406,Sonoma,1.7370010953679142,0.04486743711760707,0.07769066286528867,0.061862678450033994,1705.8135472116135,0,0,0.0,62037.09424016632,0.0,0.0
06,001,444602,06001444602,4446.02,Census Tract 4446.02,G5020,S,5618904,0,+37.5116224,-122.0028758,Census Tract 4446.02; Alameda County; California,4935,2845,118,1576,284,15,1993,225,64,175250,1826,92,4935,762,287,3155,503,6,1,444602,Alameda,5.618906815091581,0.04147627416520211,0.050383351588170866,0.1015817223198594,878.2847202137781,0,0,0.0,5596.063078447034,0.0,0.0
06,001,450502,06001450502,4505.02,Census Tract 4505.02,G5020,S,11295331,0,+37.7102505,-121.9676415,Census Tract 4505.02; Alameda County; California,6266,3305,120,2411,209,13,2753,419,153,202003,2039,37,6266,2602,41,2755,557,6,1,450502,Alameda,11.295318690916265,0.036308623298033284,0.018146150073565473,0.17307110438729198,554.743090607894,0,0,0.5682638909036163,3654.7409677072983,0.0,0.0
06,001,450751,06001450751,4507.51,Census Tract 4507.51,G5020,S,10011414,0,+37.7164128,-121.8428623,Census Tract 4507.51; Alameda County; California,12662,6072,459,2698,348,21,3601,1023,269,250001,3573,8,12662,1600,340,9319,658,6,1,450751,Alameda,10.01141032998701,0.07559288537549406,0.002239014833473272,0.21277997364953888,1264.7568706752259,0,0,0.0,5226.422474315812,0.0,0.0
06,001,450752,06001450752,4507.52,Census Tract 4507.52,G5020,S,17396450,0,+37.7409198,-121.8239920,Census Tract 4507.52; Alameda County; California,9631,5158,334,2556,362,60,3470,847,416,250001,2806,54,9631,1394,228,6842,685,6,1,450752,Alameda,17.396447853557866,0.06475378053509112,0.01924447612259444,0.24486234974796434,553.6187663753608,0,0,0.0,6489.784700276423,0.0,0.0
06,001,435602,06001435602,4356.02,Census Tract 4356.02,G5020,S,1143135,0,+37.6819299,-122.1070000,Census Tract 4356.02; Alameda County; California,5671,2200,83,1607,197,16,1945,153,74,86099,1637,107,5671,1123,763,491,2970,6,1,435602,Alameda,1.1431366743736664,0.03772727272727273,0.06536346976175932,0.10318181818181818,4960.911610247467,0,0,0.0,2226.6907457572092,0.0,0.0
06,001,437101,06001437101,4371.01,Census Tract 4371.01,G5020,S,49264545,7210036,+37.6059048,-122.1268730,Census Tract 4371.01; Alameda County; California,7960,4028,330,2675,386,0,3401,639,166,140682,2270,91,7960,817,499,3974,2184,6,1,437101,Alameda,56.47458008315375,0.08192651439920556,0.04008810572687225,0.19985104270109236,140.94836983789193,0,0,0.0,6611.55431464569,0.0,0.0
06,001,438203,06001438203,4382.03,Census Tract 4382.03,G5020,S,5255991,0,+37.6156286,-122.0575298,Census Tract 4382.03; Alameda County; California,4091,1929,127,1140,217,0,1530,148,90,128568,1207,85,4091,1012,148,1810,860,6,1,438203,Alameda,5.255994947828184,0.0658372213582167,0.07042253521126761,0.12337998963193364,778.3493021983271,0,0,1.888525491927932,2078.901839053061,0.0,0.0
06,001,443105,06001443105,4431.05,Census Tract 4431.05,G5020,S,3289426,0,+37.5218355,-121.9322560,Census Tract 4431.05; Alameda County; California,4668,2108,139,1241,125,37,1578,200,46,225795,1457,48,4668,489,20,3955,99,6,1,443105,Alameda,3.2894269413369743,0.0659392789373814,0.032944406314344546,0.11669829222011385,1419.0921650634716,0,0,0.0,2259.5847245428645,0.0,0.0
06,001,443321,06001443321,4433.21,Census Tract 4433.21,G5020,S,558876,0,+37.4902703,-121.9242859,Census Tract 4433.21; Alameda County; California,3372,1367,33,703,166,18,952,27,7,132188,1138,26,3372,106,57,2902,237,6,1,443321,Alameda,0.5588746298931803,0.024140453547915143,0.022847100175746926,0.02487198244330651,6033.553537122454,0,0,0.0,1887.0918950404334,0.0,0.0
06,001,451504,06001451504,4515.04,Census Tract 4515.04,G5020,S,3247420,0,+37.6979401,-121.7322366,Census Tract 4515.04; Alameda County; California,1539,919,19,666,16,7,738,143,62,162083,536,28,1539,706,0,328,410,6,1,451504,Alameda,3.247418369698502,0.020674646354733407,0.05223880597014925,0.22306855277475518,473.9149148013486,0,0,0.0,14710.732221264863,0.0,0.0
06,001,403502,06001403502,4035.02,Census Tract 4035.02,G5020,S,181133,0,+37.8159444,-122.2569636,Census Tract 4035.02; Alameda County; California,1919,1337,446,377,64,68,1013,115,78,108478,1118,181,1919,939,221,208,324,6,1,403502,Alameda,0.18113382817416343,0.3335826477187734,0.16189624329159213,0.1443530291697831,10594.376651471459,0,0,0.0,1354.84002413977,0.0,0.0
06,085,502901,06085502901,5029.01,Census Tract 5029.01,G5020,S,1882495,0,+37.2713891,-121.9270197,Census Tract 5029.01; Santa Clara County; California,6213,3488,196,2175,273,127,2794,51,96,151010,2155,115,6213,3136,67,1149,1532,6,85,502901,Santa Clara,1.8824941640473638,0.05619266055045872,0.05336426914153132,0.042144495412844034,3300.4086379965424,0,0,0.0,11741.331961531685,0.0,0.0
06,085,503337,06085503337,5033.37,Census Tract 5033.37,G5020,S,765975,0,+37.3010098,-121.8099934,Census Tract 5033.37; Santa Clara County; California,4330,2181,57,1432,331,35,1860,207,50,130568,1051,20,4330,232,172,3054,729,6,85,503337,Santa Clara,0.765974054150195,0.026134800550206328,0.019029495718363463,0.1178358551123338,5652.932989752362,0,0,0.0,9434.738626176519,0.0,0.0
06,085,512043,06085512043,5120.43,Census Tract 5120.43,G5020,S,922299,0,+37.2616899,-121.8047156,Census Tract 5120.43; Santa Clara County; California,5919,2637,71,1893,356,79,2515,170,134,63033,1648,151,5919,567,139,1625,3543,6,85,512043,Santa Clara,0.922299998653458,0.026924535456958665,0.09162621359223301,0.11528251801289344,6417.651532735159,0,0,0.0,13389.477272116063,0.0,0.0
06,085,503713,06085503713,5037.13,Census Tract 5037.13,G5020,S,487667,0,+37.3647252,-121.8410060,Census Tract 5037.13; Santa Clara County; California,3331,1516,28,1128,202,12,1407,72,0,64753,1085,133,3331,123,106,1103,1893,6,85,503713,Santa Clara,0.48766679995377116,0.018469656992084433,0.12258064516129032,0.047493403693931395,6830.483437289078,0,0,0.0,3005.8230058970566,0.0,0.0
06,085,503902,06085503902,5039.02,Census Tract 5039.02,G5020,S,1025952,0,+37.3735315,-121.8283205,Census Tract 5039.02; Santa Clara County; California,6393,3322,50,2583,579,35,3255,296,37,94883,1537,11,6393,630,0,1393,4274,6,85,503902,Santa Clara,1.0259512000714626,0.015051173991571343,0.0071567989590110605,0.10024081878386513,6231.290532682935,0,0,0.0,4136.216066983858,0.0,0.0
06,001,403702,06001403702,4037.02,Census Tract 4037.02,G5020,S,199100,0,+37.8094979,-122.2520933,Census Tract 4037.02; Alameda County; California,2238,1481,284,459,180,52,1002,84,38,115156,1202,204,2238,1224,369,264,244,6,1,403702,Alameda,0.1991024289902979,0.19176232275489535,0.16971713810316139,0.08237677245104659,11240.445490039983,0,0,0.0,1470.506931797653,0.0,0.0
06,001,425101,06001425101,4251.01,Census Tract 4251.01,G5020,S,598450,2087491,+37.8382532,-122.3054128,Census Tract 4251.01; Alameda County; California,1754,1121,142,632,61,80,989,91,16,81722,1243,153,1754,797,104,420,186,6,1,425101,Alameda,2.685944848365665,0.12667261373773417,0.12308930008045052,0.09545049063336307,653.0290452788963,0,0,0.0,3558.625647186065,0.0,0.0
06,001,430101,06001430101,4301.01,Census Tract 4301.01,G5020,S,25683484,0,+37.7272887,-122.0150232,Census Tract 4301.01; Alameda County; California,7034,3611,185,2460,256,36,3005,296,135,204527,2257,13,7034,2381,206,3426,698,6,1,430101,Alameda,25.68348553600348,0.051232345610634174,0.0057598582188746125,0.11935751869288286,273.8724847193983,0,0,0.0,6703.114558955808,0.0,0.0
06,001,430102,06001430102,4301.02,Census Tract 4301.02,G5020,S,77663212,3506442,+37.7674981,-122.0500120,Census Tract 4301.02; Alameda County; California,2459,1081,81,760,76,39,959,110,41,177250,925,11,2459,1314,22,563,355,6,1,430102,Alameda,81.16966091242261,0.07493061979648474,0.011891891891891892,0.1396854764107308,30.294570315540916,0,0,0.0,8490.073719922193,0.0,0.0
06,085,504323,06085504323,5043.23,Census Tract 5043.23,G5020,S,1289173,0,+37.3988343,-121.8810513,Census Tract 5043.23; Santa Clara County; California,5733,2849,124,1771,214,7,2157,131,11,146667,1846,149,5733,760,11,4219,443,6,85,504323,Santa Clara,1.2891719943878366,0.04352404352404352,0.08071505958829903,0.04984204984204984,4447.040445307157,0,0,10.713405262818736,1496.251818814189,0.0,0.0
06,013,381000,06013381000,3810,Census Tract 3810,G5020,S,1963088,0,+37.9301992,-122.3350677,Census Tract 3810; Contra Costa County; California,6703,2723,249,2026,272,22,2612,542,177,70687,2231,367,6703,307,2237,470,3405,6,13,381000,Contra Costa,1.9630885612380282,0.09144326110907088,0.16450022411474674,0.26404700697759825,3414.517374484996,0,0,19.17736949589043,1686.490929744737,0.0,0.0
06,085,511915,06085511915,5119.15,Census Tract 5119.15,G5020,S,1051515,74592,+37.2453788,-121.8801869,Census Tract 5119.15; Santa Clara County; California,4055,1911,0,1251,172,11,1520,120,36,93382,1384,296,4055,1082,0,930,1954,6,85,511915,Santa Clara,1.1261071133477303,0.0,0.2138728323699422,0.08163265306122448,3600.9007952584147,0,0,0.0,13776.377408202905,0.0,0.0
06,085,504322,06085504322,5043.22,Census Tract 5043.22,G5020,S,3199380,0,+37.3943438,-121.8929699,Census Tract 5043.22; Santa Clara County; California,6103,3442,78,1903,598,82,2735,36,64,174318,2144,55,6103,553,257,4500,357,6,85,504322,Santa Clara,3.19937519735402,0.02266124346310285,0.025652985074626867,0.02905287623474724,1907.5599526580581,0,0,1.221392447444976,1728.9241085709107,0.0,0.0
06,085,512038,06085512038,5120.38,Census Tract 5120.38,G5020,S,1379835,0,+37.2348353,-121.7620714,Census Tract 5120.38; Santa Clara County; California,3142,1577,92,1022,245,15,1386,108,17,95795,1015,51,3142,769,426,1196,691,6,85,512038,Santa Clara,1.3798355286521249,0.05833861762840837,0.05024630541871921,0.07926442612555486,2277.0829818168427,0,0,0.0,17890.68027548876,0.0,0.0
06,085,505006,06085505006,5050.06,Census Tract 5050.06,G5020,S,14249042,0,+37.3935811,-121.9211348,Census Tract 5050.06; Santa Clara County; California,11716,8095,265,4428,459,377,5846,81,133,205610,5586,334,11716,1924,104,8919,578,6,85,505006,Santa Clara,14.249045680657797,0.032736256948733784,0.05979233798782671,0.026436071649166153,822.2305031910838,0,0,0.0,3225.7400106264863,0.0,0.0
06,085,506202,06085506202,5062.02,Census Tract 5062.02,G5020,S,2514795,0,+37.3011233,-121.9904291,Census Tract 5062.02; Santa Clara County; California,8409,3893,136,2370,192,179,3112,35,230,175179,2770,67,8409,2514,405,4229,452,6,85,506202,Santa Clara,2.514794644041394,0.034934497816593885,0.024187725631768953,0.06807089648086309,3343.8117978835594,0,0,0.0,12680.398532506211,0.0,0.0
06,085,508508,06085508508,5085.08,Census Tract 5085.08,G5020,S,1049443,0,+37.3614064,-122.0020068,Census Tract 5085.08; Santa Clara County; California,6144,3111,290,2069,132,23,2648,240,11,136625,2044,86,6144,1576,49,2345,1567,6,85,508508,Santa Clara,1.0494441849925173,0.09321761491481839,0.04207436399217221,0.08068145290903246,5854.527651743391,0,0,0.0,11202.12381463456,0.0,0.0
06,085,508507,06085508507,5085.07,Census Tract 5085.07,G5020,S,379886,0,+37.3562360,-121.9983729,Census Tract 5085.07; Santa Clara County; California,2838,1845,44,906,125,30,1162,60,7,172426,1351,14,2838,525,11,2032,134,6,85,508507,Santa Clara,0.3798853456475904,0.023848238482384824,0.010362694300518135,0.036314363143631435,7470.675119520766,0,0,0.0,11017.427931242699,0.0,0.0
06,085,508003,06085508003,5080.03,Census Tract 5080.03,G5020,S,798107,0,+37.3171030,-122.0102660,Census Tract 5080.03; Santa Clara County; California,2353,938,12,475,50,54,648,18,0,181771,721,20,2353,664,102,1479,40,6,85,508003,Santa Clara,0.7981048079459914,0.01279317697228145,0.027739251040221916,0.019189765458422176,2948.2343378630917,0,0,0.0,13278.735097581963,0.0,0.0
06,081,600402,06081600402,6004.02,Census Tract 6004.02,G5020,S,402364,0,+37.7051278,-122.4529129,Census Tract 6004.02; San Mateo County; California,4688,2498,635,1531,219,0,2444,330,101,134704,1189,53,4688,294,13,2341,1666,6,81,600402,San Mateo,0.40236432690202667,0.25420336269015215,0.044575273338940284,0.17253803042433946,11651.13228624142,0,0,99.99999999999999,1408.5517593720087,0.0,0.0
06,081,601901,06081601901,6019.01,Census Tract 6019.01,G5020,S,888161,0,+37.6659681,-122.4343717,Census Tract 6019.01; San Mateo County; California,4080,1903,264,1268,47,15,1656,195,39,104596,1291,42,4080,1177,35,1623,1171,6,81,601901,San Mateo,0.8881623745684013,0.13872832369942195,0.032532920216886134,0.12296374146085129,4593.754607070197,0,0,28.101883436448766,880.4835405177299,0.0,0.0
06,081,603802,06081603802,6038.02,Census Tract 6038.02,G5020,S,2601740,0,+37.6190778,-122.4345807,Census Tract 6038.02; San Mateo County; California,5530,2564,223,1496,281,40,2060,210,42,155924,1883,72,5530,2235,13,1571,1048,6,81,603802,San Mateo,2.601741289724128,0.08697347893915756,0.038236856080722255,0.09828393135725429,2125.4995728596696,0,0,0.0,2620.446412244513,0.0,0.0
06,081,609201,06081609201,6092.01,Census Tract 6092.01,G5020,S,1080383,0,+37.4991322,-122.2566652,Census Tract 6092.01; San Mateo County; California,3548,2015,84,1180,40,126,1501,72,22,165288,1438,122,3548,2432,7,523,262,6,81,609201,San Mateo,1.080380161822889,0.04168734491315137,0.08484005563282336,0.04665012406947891,3284.0292013633234,0,0,0.0,16066.370421575528,0.0,0.0
06,081,609202,06081609202,6092.02,Census Tract 6092.02,G5020,S,909158,0,+37.5077834,-122.2658726,Census Tract 6092.02; San Mateo County; California,5172,3052,181,1742,71,66,2315,147,23,142500,2196,136,5172,2435,88,1053,887,6,81,609202,San Mateo,0.9091566215720832,0.05930537352555701,0.061930783242258654,0.055701179554390565,5688.788793130881,0,0,0.0,14813.211041335728,0.0,0.0
06,085,511302,06085511302,5113.02,Census Tract 5113.02,G5020,S,1000469,0,+37.4480075,-122.1622126,Census Tract 5113.02; Santa Clara County; California,3466,1712,197,680,29,92,1230,161,93,100852,1911,625,3466,2039,75,1046,171,6,85,511302,Santa Clara,1.000472547548492,0.11507009345794393,0.3270538984824699,0.1483644859813084,3464.362923793275,0,0,0.0,20378.216628836653,0.0,0.0
06,085,512045,06085512045,5120.45,Census Tract 5120.45,G5020,S,2048543,0,+37.2384961,-121.8352509,Census Tract 5120.45; Santa Clara County; California,5244,2621,67,1911,225,16,2260,247,65,174926,1707,62,5244,2224,14,1309,1319,6,85,512045,Santa Clara,2.0485401976577537,0.025562762304463946,0.03632103104862332,0.11903853491033957,2559.8716617793734,0,0,0.0,14865.696361340493,0.0,0.0
06,085,512037,06085512037,5120.37,Census Tract 5120.37,G5020,S,1008154,0,+37.2411911,-121.8246191,Census Tract 5120.37; Santa Clara County; California,3064,1524,6,1167,50,4,1280,153,33,172929,952,16,3064,1170,72,897,756,6,85,512037,Santa Clara,1.0081545937849907,0.003937007874015748,0.01680672268907563,0.1220472440944882,3039.2164246324505,0,0,0.0,14828.283592719621,0.0,0.0
06,085,512036,06085512036,5120.36,Census Tract 5120.36,G5020,S,830163,0,+37.2401629,-121.8105950,Census Tract 5120.36; Santa Clara County; California,4884,2955,36,2254,215,105,2627,266,47,143729,1802,63,4884,1662,104,1411,1390,6,85,512036,Santa Clara,0.8301650119566816,0.012182741116751269,0.03496115427302997,0.10592216582064298,5883.167719256819,0,0,0.0,15351.33396908569,0.0,0.0
06,013,307102,06013307102,3071.02,Census Tract 3071.02,G5020,S,1603153,0,+38.0004738,-121.8155705,Census Tract 3071.02; Contra Costa County; California,5694,2638,307,1708,323,32,2417,377,220,75532,1900,179,5694,1160,561,193,3408,6,13,307102,Contra Costa,1.6031518922370926,0.11637604245640637,0.09421052631578947,0.22630780894617133,3551.753285245105,0,0,0.0,3139.085991142346,0.0,0.0
06,013,331000,06013331000,3310,Census Tract 3310,G5020,S,2816745,0,+37.9762076,-122.0121100,Census Tract 3310; Contra Costa County; California,7789,3558,432,2242,202,0,2942,524,117,100294,2816,204,7789,3364,347,1154,2080,6,13,331000,Contra Costa,2.8167460493183247,0.12141652613827993,0.07244318181818182,0.18015739179314222,2765.247510291175,0,0,14.003109868268313,1510.6347222263837,0.0,0.0
06,085,512311,06085512311,5123.11,Census Tract 5123.11,G5020,S,5485241,0,+37.1495734,-121.6601298,Census Tract 5123.11; Santa Clara County; California,4171,1933,24,1331,143,21,1577,178,42,147681,1305,52,4171,1536,213,742,1486,6,85,512311,Santa Clara,5.485238851179459,0.012415933781686497,0.03984674329501916,0.11381272633212623,760.4044442117838,0,0,0.0,30874.326806613713,0.0,0.0
06,081,614000,06081614000,6140,Census Tract 6140,G5020,S,3165620,0,+37.6276315,-122.4598112,Census Tract 6140; San Mateo County; California,5872,3292,210,2210,312,25,2810,175,58,195082,1893,40,5872,1551,66,2769,1176,6,81,614000,San Mateo,3.165618470089492,0.0637910085054678,0.021130480718436345,0.07077764277035237,1854.9297887543594,0,0,0.0,3988.114942046063,0.0,0.0
06,081,600401,06081600401,6004.01,Census Tract 6004.01,G5020,S,519845,0,+37.7054511,-122.4443610,Census Tract 6004.01; San Mateo County; California,3278,2113,317,1206,111,224,1974,247,109,152611,1124,15,3278,382,478,1758,420,6,81,600401,San Mateo,0.5198427194932798,0.15002366303833412,0.013345195729537367,0.16848083293894936,6305.753407867774,0,0,85.78760326669845,1831.7466975750092,0.0,0.0
06,081,603801,06081603801,6038.01,Census Tract 6038.01,G5020,S,227422,0,+37.6200410,-122.4282283,Census Tract 6038.01; San Mateo County; California,1992,1152,162,745,76,8,1009,80,19,95573,1173,55,1992,606,0,828,459,6,81,603801,San Mateo,0.22742175458803157,0.140625,0.04688832054560955,0.0859375,8759.056509824466,0,0,0.0,2225.3259107651934,0.0,0.0
06,081,984300,06081984300,9843,Census Tract 9843,G5020,S,7955706,3573117,+37.6203823,-122.3769119,Census Tract 9843; San Mateo County; California,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,6,81,984300,San Mateo,11.528824130674757,,,,0.0,3,1,15.618520594433862,1296.4955023721557,0.26021734445734984,42.0
06,085,512313,06085512313,5123.13,Census Tract 5123.13,G5020,S,2628221,0,+37.1159262,-121.6532803,Census Tract 5123.13; Santa Clara County; California,3833,1891,41,1299,309,42,1745,233,31,110954,1147,41,3833,955,163,467,1925,6,85,512313,Santa Clara,2.62821903539002,0.02168164992067689,0.03574542284219703,0.13960867265996826,1458.4020389423874,0,0,0.0,34246.75370830106,0.0,0.0
06,085,512314,06085512314,5123.14,Census Tract 5123.14,G5020,S,3727193,0,+37.1283275,-121.6632475,Census Tract 5123.14; Santa Clara County; California,7077,3173,26,2256,180,108,2673,616,159,108950,2269,126,7077,2715,73,901,3058,6,85,512314,Santa Clara,3.727195548256976,0.008194138039710053,0.055531070956368445,0.2442483454144343,1898.7466335941406,0,0,0.0,32610.22642594038,0.0,0.0
06,085,512604,06085512604,5126.04,Census Tract 5126.04,G5020,S,2218652,0,+37.0198203,-121.5705811,Census Tract 5126.04; Santa Clara County; California,4744,2106,45,1623,307,60,2035,246,123,80552,1163,11,4744,504,118,203,3741,6,85,512604,Santa Clara,2.2186502660744645,0.021367521367521368,0.009458297506448839,0.1752136752136752,2138.236959894416,0,0,0.0,47209.596872206144,0.0,0.0
06,085,502603,06085502603,5026.03,Census Tract 5026.03,G5020,S,1220490,0,+37.2876026,-121.9272392,Census Tract 5026.03; Santa Clara County; California,3026,1404,0,929,58,8,1018,34,7,175592,1047,58,3026,1842,24,392,434,6,85,502603,Santa Clara,1.2204894662422583,0.0,0.055396370582617004,0.0292022792022792,2479.333155833531,0,0,0.0,10118.36185049721,0.0,0.0
06,013,359104,06013359104,3591.04,Census Tract 3591.04,G5020,S,623380,0,+38.0095232,-122.2780117,Census Tract 3591.04; Contra Costa County; California,2537,1453,413,682,93,0,1202,333,123,92423,1244,43,2537,461,790,658,296,6,13,359104,Contra Costa,0.6233800442816746,0.2842395044735031,0.03456591639871383,0.31383344803854096,4069.74849976695,0,0,0.0,9974.085642358326,0.0,0.0
06,097,152702,06097152702,1527.02,Census Tract 1527.02,G5020,S,20716272,0,+38.5043498,-122.7912191,Census Tract 1527.02; Sonoma County; California,4401,2014,11,1501,92,74,1777,0,111,106033,1537,28,4401,2606,91,107,1328,6,97,152702,Sonoma,20.71626876616412,0.005461767626613704,0.018217306441119064,0.055114200595829194,212.44173116677038,0,0,0.0,73815.80987317803,0.0,0.0
06,097,152701,06097152701,1527.01,Census Tract 1527.01,G5020,S,23851990,0,+38.5289963,-122.7468369,Census Tract 1527.01; Sonoma County; California,4387,1703,0,1319,130,12,1461,67,0,86673,1675,39,4387,2589,0,60,1598,6,97,152701,Sonoma,23.851989683918866,0.0,0.023283582089552238,0.039342337052260715,183.92595578547218,0,0,0.0,74291.71426055532,0.0,0.0
06,097,150701,06097150701,1507.01,Census Tract 1507.01,G5020,S,3388570,196497,+38.2336159,-122.6301845,Census Tract 1507.01; Sonoma County; California,4903,2745,106,1816,221,79,2322,489,59,107610,2235,123,4903,3632,83,108,998,6,97,150701,Sonoma,3.5850672726236845,0.038615664845173044,0.05503355704697987,0.19963570127504554,1367.6172933881387,0,0,0.0,40928.016301095035,0.0,0.0
06,097,153002,06097153002,1530.02,Census Tract 1530.02,G5020,S,2245573,0,+38.4410944,-122.7327644,Census Tract 1530.02; Sonoma County; California,7218,3509,5,2399,623,173,3273,55,129,81504,2108,24,7218,2677,62,102,4053,6,97,153002,Sonoma,2.245571328892616,0.0014249073810202336,0.011385199240986717,0.0524365916215446,3214.3267537885313,0,0,0.0,65163.8428569264,0.0,0.0
06,097,150800,06097150800,1508,Census Tract 1508,G5020,S,13816446,0,+38.2087678,-122.6647282,Census Tract 1508; Sonoma County; California,4550,2363,68,1434,89,119,1806,147,73,101192,1953,65,4550,3047,70,134,856,6,97,150800,Sonoma,13.816444972756997,0.02877697841726619,0.033282130056323606,0.09310198899703766,329.3177086415213,0,0,0.0,40741.64561504068,0.0,0.0
06,097,152300,06097152300,1523,Census Tract 1523,G5020,S,3462063,0,+38.4600991,-122.6991912,Census Tract 1523; Sonoma County; California,4104,1720,0,1281,81,57,1461,9,0,124211,1818,113,4104,3642,25,48,321,6,97,152300,Sonoma,3.4620648616135843,0.0,0.06215621562156216,0.005232558139534884,1185.419731878514,0,0,0.0,65581.41046840795,0.0,0.0
06,097,153404,06097153404,1534.04,Census Tract 1534.04,G5020,S,8670300,0,+38.3819817,-122.8272234,Census Tract 1534.04; Sonoma County; California,3557,1818,8,1265,41,75,1466,55,18,91207,1490,89,3557,2752,5,74,546,6,97,153404,Sonoma,8.67030119106394,0.0044004400440044,0.059731543624161075,0.040154015401540157,410.2510306869187,0,0,0.0,64585.303905207904,0.0,0.0
06,097,151309,06097151309,1513.09,Census Tract 1513.09,G5020,S,35824620,0,+38.3441032,-122.6337915,Census Tract 1513.09; Sonoma County; California,5829,2711,20,2014,352,0,2490,403,50,115144,2263,101,5829,3982,241,466,1083,6,97,151309,Sonoma,35.82461987550313,0.0073773515308004425,0.044631020768890854,0.16709701217263004,162.709332862618,0,0,0.0,51519.29373900987,0.0,0.0
06,097,151307,06097151307,1513.07,Census Tract 1513.07,G5020,S,4505241,0,+38.3705059,-122.6996383,Census Tract 1513.07; Sonoma County; California,5254,2749,52,2229,146,0,2434,148,128,127708,1832,29,5254,3658,70,225,1144,6,97,151307,Sonoma,4.505239008445351,0.018915969443433975,0.015829694323144104,0.10040014550745725,1166.1978399261504,0,0,0.0,56963.65146853007,0.0,0.0
06,097,151204,06097151204,1512.04,Census Tract 1512.04,G5020,S,3325953,0,+38.3184553,-122.7071995,Census Tract 1512.04; Sonoma County; California,3180,1775,93,1190,154,29,1543,122,22,78094,1331,67,3180,2075,56,52,874,6,97,151204,Sonoma,3.325951896183126,0.0523943661971831,0.05033809166040571,0.08112676056338028,956.1172558296406,0,0,0.0,52551.39727474263,0.0,0.0
06,097,152501,06097152501,1525.01,Census Tract 1525.01,G5020,S,1987867,0,+38.4655736,-122.6567894,Census Tract 1525.01; Sonoma County; California,4047,2190,0,1775,125,41,2004,26,69,108553,1552,42,4047,2272,120,683,730,6,97,152501,Sonoma,1.987867293042465,0.0,0.027061855670103094,0.04337899543378995,2035.8501868633277,0,0,0.0,64507.416031803885,0.0,0.0
06,013,368001,06013368001,3680.01,Census Tract 3680.01,G5020,S,768595,0,+37.9542751,-122.3524999,Census Tract 3680.01; Contra Costa County; California,5013,2086,191,1354,337,21,1932,300,133,93636,1390,78,5013,438,590,237,3513,6,13,368001,Contra Costa,0.7685972567918387,0.09156279961649089,0.05611510791366906,0.20757430488974113,6522.2715221811995,0,0,0.0,1943.7152579995216,0.0,0.0
06,013,304003,06013304003,3040.03,Census Tract 3040.03,G5020,S,7430079,1720632,+37.9011591,-121.5807088,Census Tract 3040.03; Contra Costa County; California,3279,1445,8,1072,116,89,1285,185,131,126232,1456,28,3279,2260,51,152,681,6,13,304003,Contra Costa,9.150708659171654,0.005536332179930796,0.019230769230769232,0.21868512110726643,358.3329031805088,0,0,0.0,19964.261213957394,0.0,0.0
06,013,303204,06013303204,3032.04,Census Tract 3032.04,G5020,S,2066324,0,+37.9289405,-121.7089879,Census Tract 3032.04; Contra Costa County; California,4735,2170,39,1546,45,49,1692,345,142,118487,1716,166,4735,2582,227,473,1256,6,13,303204,Contra Costa,2.0663226502279466,0.017972350230414748,0.09673659673659674,0.22442396313364055,2291.510476099973,0,0,0.0,9681.000983180806,0.0,0.0
06,013,355110,06013355110,3551.10,Census Tract 3551.10,G5020,S,1791528,0,+37.9678840,-121.7692731,Census Tract 3551.10; Contra Costa County; California,4112,1931,83,1430,153,0,1685,295,329,103438,1199,78,4112,908,1350,707,881,6,13,355110,Contra Costa,1.791532241823963,0.04298291040911445,0.06505421184320268,0.32314862765406527,2295.241974441701,0,0,0.0,3204.0564916493495,0.0,0.0
06,013,306004,06013306004,3060.04,Census Tract 3060.04,G5020,S,1665852,73543,+38.0085744,-121.7845356,Census Tract 3060.04; Contra Costa County; California,3863,1469,25,1077,202,46,1370,418,240,90495,1300,42,3863,1552,294,73,1533,6,13,306004,Contra Costa,1.739394175291478,0.01701837985023826,0.03230769230769231,0.4479237576582709,2220.888200544112,0,0,0.0,1537.2412268132166,0.0,0.0
